0	2	0.5	Janosikova
0	10	1.3	Hostinskeho
8	6	0.5	Bartoka
0	2	0.2	Hl. n.
0	14	0.8	Malohontska
1	2	0.3	Hatvaniho
0	12	0.5	Ceska
30	2	0.4	Sedliacka

