0	4	0.5	Rimavska
0	6	0.2	Bodona
0	30	0.9	Svobodu
0	8	0.2	Usiaka
0	8	0.4	Clementisa
19	3	0.7	Kirejevska
0	12	0.5	Ceska
30	2	0.4	Sedliacka
0	4	0.3	Rybarska
0	2	0.5	Janosikova
0	10	1.3	Hostinskeho
8	6	0.5	Bartoka
